Employee_ID,Age,Gender,Education_Level,Industry,Job_Role,Years_Experience,AI_Adoption_Level,Automation_Risk,Upskilling_Required,Salary_Before_AI,Salary_After_AI,Job_Status,Work_Hours_Per_Week,Remote_Work,Job_Satisfaction,Productivity_Change_%
E1771,38,Male,Bachelor,Finance,Accountant,13,High,Medium,No,37970,49720,Modified,43,Yes,7,32.48
E1772,39,Other,Bachelor,Education,Professor,13,Medium,High,Yes,104095,109924,Unchanged,54,Yes,7,20.8
E1773,42,Male,Bachelor,Manufacturing,Supervisor,18,High,Medium,Yes,94274,89268,Modified,45,No,5,22.99
E1774,26,Other,PhD,Marketing,SEO Specialist,1,High,Medium,No,86488,106703,Modified,49,Yes,7,18.67
E1775,42,Other,High School,Manufacturing,Quality Inspector,17,Medium,Low,Yes,31942,36904,Unchanged,41,No,4,20.86
E1776,51,Female,PhD,Manufacturing,Quality Inspector,25,Low,Low,Yes,111981,119551,Unchanged,39,Yes,6,17.35
E1777,54,Other,Master,Healthcare,Doctor,28,Low,High,Yes,84862,89261,Unchanged,47,Yes,8,23.51
E1778,50,Other,Master,Retail,Store Manager,27,Low,Low,Yes,44568,46832,Unchanged,35,Yes,6,16.43
E1779,41,Other,High School,Manufacturing,Quality Inspector,16,Low,Low,No,82948,82914,Unchanged,37,Yes,8,31.63
E1780,40,Male,Bachelor,Manufacturing,Quality Inspector,14,Medium,Low,Yes,33729,34596,Unchanged,41,Yes,6,-18.98
E1781,50,Other,PhD,Retail,Store Manager,25,High,High,Yes,95642,94772,Modified,43,Yes,6,-4.0
E1782,31,Other,Master,IT,Data Analyst,5,Low,Low,Yes,99786,109527,Unchanged,52,No,7,-18.81
E1783,54,Other,PhD,Retail,Cashier,28,Low,Medium,Yes,68187,68898,Modified,36,Yes,9,36.11
E1784,51,Other,Master,Finance,Accountant,27,High,Medium,Yes,104486,88855,Modified,41,Yes,3,20.89
E1785,22,Female,Master,Healthcare,Doctor,0,Medium,High,No,77458,91889,Unchanged,46,Yes,8,35.28
E1786,51,Other,High School,Retail,Store Manager,26,High,High,Yes,48394,51268,Modified,39,No,3,38.76
E1787,48,Female,Bachelor,Retail,Sales Associate,23,Low,Medium,Yes,81993,85079,Modified,35,Yes,8,-17.09
E1788,49,Male,PhD,Retail,Store Manager,26,Medium,High,No,83817,84857,Unchanged,54,No,3,35.53
E1789,34,Female,Master,Marketing,SEO Specialist,12,High,High,Yes,86132,77382,Replaced,48,No,8,37.33
E1790,44,Other,PhD,Finance,Accountant,20,Low,Medium,Yes,56014,53273,Modified,46,No,8,-1.0
E1791,23,Male,Master,Healthcare,Nurse,0,Medium,High,Yes,76326,88708,Unchanged,40,No,9,1.54
E1792,36,Male,High School,Marketing,Digital Marketer,12,Medium,High,Yes,71751,70587,Unchanged,36,No,7,2.08
E1793,35,Female,Bachelor,Marketing,Digital Marketer,13,High,High,No,93825,77680,Modified,47,Yes,4,-19.74
E1794,33,Female,PhD,Marketing,Content Creator,10,Medium,Medium,Yes,73016,85706,Modified,42,No,5,-8.43
E1795,45,Female,PhD,Retail,Store Manager,22,High,High,Yes,56567,52839,Replaced,47,Yes,8,22.34
E1796,35,Female,Master,IT,DevOps Engineer,13,Low,High,No,113301,111030,Unchanged,35,No,3,-5.46
E1797,36,Other,Bachelor,IT,Data Analyst,11,Low,Low,Yes,79979,82937,Unchanged,36,Yes,5,-14.66
E1798,46,Male,High School,Education,Professor,23,Medium,Low,No,102717,105296,Unchanged,40,No,4,1.03
E1799,51,Male,PhD,Retail,Cashier,29,Medium,Low,Yes,39821,41280,Unchanged,51,Yes,4,29.77
E1800,37,Male,Bachelor,Manufacturing,Supervisor,14,High,High,Yes,54647,60799,Modified,38,No,3,9.26
E1801,41,Male,PhD,Manufacturing,Machine Operator,17,Medium,High,No,100605,115326,Unchanged,37,No,7,6.13
E1802,59,Male,Bachelor,Education,Teacher,36,High,Low,No,103511,89042,Unchanged,53,Yes,9,18.03
E1803,56,Other,Master,Finance,Auditor,34,Low,High,No,50128,50105,Unchanged,48,Yes,6,6.88
E1804,59,Other,Master,Retail,Store Manager,34,High,Low,No,49547,68491,Unchanged,49,Yes,6,13.3
E1805,24,Other,Master,Marketing,Digital Marketer,0,Low,Low,No,32606,34071,Unchanged,38,No,4,-16.82
E1806,33,Female,PhD,Retail,Sales Associate,10,Medium,High,Yes,62400,72167,Unchanged,43,No,5,19.49
E1807,42,Male,PhD,Manufacturing,Supervisor,18,Low,Low,No,114335,110855,Unchanged,46,Yes,9,38.54
E1808,26,Female,Master,Healthcare,Technician,4,High,Low,No,101540,120613,Unchanged,54,Yes,4,12.72
E1809,31,Female,PhD,Finance,Auditor,7,Low,High,Yes,47175,47811,Unchanged,35,Yes,8,17.57
E1810,55,Other,Master,Healthcare,Doctor,31,High,Medium,Yes,59022,76178,Modified,45,No,4,14.07
E1811,41,Male,Bachelor,Education,Teacher,15,Medium,Medium,No,85916,79191,Modified,38,No,6,-2.28
E1812,23,Male,Bachelor,Education,Teacher,0,High,High,Yes,111049,99318,Modified,40,Yes,5,18.57
E1813,59,Female,High School,Finance,Investment Analyst,35,High,High,No,84499,105407,Replaced,40,No,7,-7.68
E1814,25,Female,PhD,IT,DevOps Engineer,0,Medium,Medium,Yes,118131,111731,Modified,48,Yes,5,-15.02
E1815,50,Other,PhD,Marketing,SEO Specialist,27,Medium,Medium,Yes,33447,32983,Modified,45,No,6,10.04
E1816,37,Male,Bachelor,Marketing,Digital Marketer,14,Medium,Low,No,72213,78497,Unchanged,42,Yes,8,0.62
E1817,48,Male,High School,IT,DevOps Engineer,24,Medium,Medium,No,40712,44910,Modified,52,Yes,6,8.56
E1818,44,Female,Master,Finance,Accountant,20,Low,Medium,No,66972,72469,Modified,44,No,4,-0.36
E1819,34,Female,Master,Manufacturing,Machine Operator,8,Low,Medium,No,107413,102368,Modified,47,No,7,11.44
E1820,35,Other,Master,Education,Administrator,9,High,Medium,Yes,37240,30167,Modified,37,No,9,11.21
E1821,54,Male,High School,Healthcare,Doctor,30,Low,High,No,117329,119136,Unchanged,48,No,3,17.39
E1822,40,Male,Bachelor,Finance,Auditor,16,Medium,Medium,No,68197,70285,Modified,53,No,5,-2.32
E1823,40,Male,Bachelor,Finance,Investment Analyst,18,High,Medium,Yes,30434,28954,Modified,39,Yes,8,4.88
E1824,29,Other,Bachelor,IT,Software Engineer,6,Low,High,No,69115,72165,Unchanged,44,No,5,-0.69
E1825,41,Other,High School,Finance,Investment Analyst,15,Low,Low,Yes,90669,90267,Unchanged,36,Yes,7,10.57
E1826,43,Other,Bachelor,Marketing,Digital Marketer,19,Medium,Low,No,75891,68901,Unchanged,49,Yes,6,24.35
E1827,30,Male,Master,Finance,Accountant,4,Medium,Medium,Yes,47974,52381,Modified,51,No,9,-15.97
E1828,30,Female,Bachelor,Manufacturing,Machine Operator,8,Medium,Medium,Yes,97136,96814,Modified,40,Yes,6,13.47
E1829,47,Other,High School,IT,DevOps Engineer,22,Low,Low,Yes,73815,76757,Unchanged,38,Yes,5,39.53
E1830,42,Male,PhD,IT,DevOps Engineer,19,High,Low,No,72082,82860,Unchanged,40,Yes,7,-15.74
E1831,59,Male,Master,IT,Software Engineer,36,Medium,High,Yes,96332,103947,Unchanged,51,No,3,5.67
E1832,39,Female,High School,Manufacturing,Supervisor,17,Low,Medium,No,57044,61204,Modified,50,Yes,6,29.52
E1833,41,Female,High School,Manufacturing,Quality Inspector,19,Low,Low,No,65200,65076,Unchanged,43,No,8,19.53
E1834,40,Other,Master,Marketing,SEO Specialist,14,High,Medium,No,93853,97714,Modified,41,No,6,14.54
E1835,33,Female,Bachelor,Finance,Auditor,9,High,Medium,No,61661,81082,Modified,52,Yes,6,-1.41
E1836,56,Female,Bachelor,Education,Teacher,33,Medium,High,No,107605,113667,Unchanged,54,No,3,39.83
E1837,36,Other,Master,Manufacturing,Quality Inspector,10,Medium,High,No,83013,89412,Unchanged,48,Yes,5,17.8
E1838,59,Female,Master,Finance,Investment Analyst,36,High,High,No,105911,99018,Replaced,45,Yes,6,-3.71
E1839,27,Male,Bachelor,Healthcare,Nurse,2,Medium,Low,No,83790,85713,Unchanged,43,No,4,39.45
E1840,38,Female,Master,IT,DevOps Engineer,13,Low,High,Yes,117084,119609,Unchanged,40,No,5,-10.34
E1841,51,Male,Bachelor,Marketing,Digital Marketer,26,High,Medium,No,78328,103066,Modified,54,Yes,6,22.01
E1842,23,Male,PhD,Manufacturing,Supervisor,0,High,High,No,82771,94216,Modified,43,Yes,8,-7.36
E1843,22,Female,PhD,Retail,Store Manager,0,Low,Low,No,68862,74956,Unchanged,48,No,8,5.04
E1844,35,Male,Master,Manufacturing,Supervisor,9,High,High,No,108766,136079,Replaced,39,No,7,-11.6
E1845,49,Other,Master,Retail,Sales Associate,24,High,High,Yes,77475,68233,Modified,38,Yes,8,-9.63
E1846,47,Male,High School,Finance,Investment Analyst,22,Low,Medium,Yes,78398,79145,Modified,46,No,4,-1.8
E1847,36,Other,High School,IT,Data Analyst,10,Medium,Low,No,98623,99657,Unchanged,43,No,8,1.84
E1848,48,Male,High School,Education,Professor,26,High,Low,Yes,33491,32128,Unchanged,35,Yes,3,14.31
E1849,37,Other,PhD,Finance,Accountant,14,Low,Medium,No,78155,77656,Modified,46,Yes,5,21.25
E1850,46,Other,High School,Finance,Auditor,23,Medium,High,No,77940,79322,Unchanged,44,No,9,1.74
E1851,28,Male,PhD,Retail,Sales Associate,3,High,Medium,No,72340,83915,Modified,49,No,4,-9.15
E1852,45,Other,Bachelor,Retail,Store Manager,22,Medium,Low,Yes,96940,103672,Unchanged,44,No,3,8.23
E1853,35,Other,Bachelor,Finance,Accountant,12,High,High,Yes,119711,138070,Modified,50,No,4,-11.65
E1854,30,Male,High School,Healthcare,Technician,8,Low,Medium,Yes,106759,104697,Modified,45,Yes,9,-9.11
E1855,49,Male,Bachelor,Healthcare,Technician,25,High,Medium,Yes,79451,72532,Modified,43,Yes,5,-2.88
E1856,34,Other,Master,Marketing,Digital Marketer,12,Low,High,Yes,66719,66363,Unchanged,51,No,7,7.35
E1857,39,Female,PhD,Retail,Store Manager,14,Low,High,No,69925,66833,Unchanged,48,No,9,-12.3
E1858,33,Female,Bachelor,Education,Administrator,8,Low,Medium,Yes,113766,120490,Modified,38,Yes,4,2.24
E1859,24,Male,PhD,Finance,Investment Analyst,2,Low,Low,Yes,45376,49791,Unchanged,39,No,5,-14.23
E1860,55,Other,High School,Manufacturing,Machine Operator,31,High,Medium,Yes,96480,82620,Modified,41,No,5,19.56
E1861,59,Other,Bachelor,Finance,Accountant,36,Medium,Medium,No,103905,121502,Modified,48,Yes,8,-5.45
E1862,46,Other,Master,Manufacturing,Quality Inspector,21,Medium,Medium,Yes,97310,98256,Modified,35,No,4,36.98
E1863,41,Other,High School,IT,Data Analyst,18,High,High,Yes,37802,49549,Replaced,42,No,3,-10.07
E1864,54,Female,Master,Healthcare,Technician,29,High,Medium,No,49014,49920,Modified,45,No,4,31.14
E1865,46,Female,High School,Manufacturing,Quality Inspector,24,Low,Medium,No,36066,36870,Modified,54,Yes,5,26.99
E1866,38,Other,Bachelor,Retail,Cashier,12,High,Medium,No,114954,145565,Modified,42,Yes,7,-6.26
E1867,40,Female,PhD,Finance,Auditor,15,High,High,Yes,70379,92945,Modified,44,No,4,7.06
E1868,31,Male,Bachelor,Marketing,Digital Marketer,6,High,Low,Yes,116479,103951,Unchanged,48,Yes,5,18.79
E1869,42,Other,Master,Healthcare,Doctor,20,Medium,High,No,90263,106542,Unchanged,47,No,3,38.61
E1870,40,Other,High School,Education,Administrator,15,Medium,High,No,81142,88748,Unchanged,40,No,4,-12.94
E1871,23,Male,Bachelor,Education,Teacher,0,High,Medium,No,37903,41067,Modified,39,No,9,21.9
E1872,33,Female,Master,Marketing,SEO Specialist,9,Medium,High,Yes,53901,52876,Unchanged,50,No,6,20.08
E1873,34,Other,High School,Healthcare,Doctor,9,High,High,Yes,89817,98466,Replaced,37,No,3,-1.27
E1874,32,Female,Master,Retail,Store Manager,8,Low,Low,Yes,114437,110174,Unchanged,54,No,5,-6.8
E1875,42,Other,PhD,Marketing,Content Creator,19,Medium,High,Yes,102597,108006,Unchanged,39,No,5,6.0
E1876,22,Female,PhD,Retail,Sales Associate,0,High,Medium,Yes,88473,88873,Modified,41,No,6,4.51
E1877,26,Other,Master,IT,Data Analyst,4,High,High,No,108229,109390,Modified,50,No,5,30.23
E1878,31,Female,Bachelor,Education,Teacher,8,Low,Low,No,62286,61893,Unchanged,40,Yes,5,2.34
E1879,23,Female,Bachelor,Healthcare,Technician,0,High,Low,Yes,105396,104631,Unchanged,37,Yes,8,1.38
E1880,58,Male,Bachelor,IT,Data Analyst,34,High,High,Yes,116623,155556,Replaced,42,Yes,6,22.02
E1881,55,Male,High School,Retail,Sales Associate,30,Low,Medium,No,78657,79537,Modified,43,No,4,-13.59
E1882,59,Female,PhD,Retail,Store Manager,37,High,High,No,46442,42287,Replaced,53,No,8,-13.61
E1883,42,Female,PhD,Education,Professor,18,Low,Medium,Yes,36641,37593,Modified,49,Yes,9,37.98
E1884,35,Female,PhD,Education,Teacher,9,Medium,Medium,No,47223,54607,Modified,51,Yes,5,8.28
E1885,26,Male,Master,Retail,Sales Associate,1,High,Medium,No,57215,65937,Modified,36,Yes,9,33.35
E1886,35,Male,Bachelor,Retail,Cashier,12,Low,Medium,Yes,109036,109716,Modified,42,Yes,7,17.55
E1887,50,Female,Master,Marketing,SEO Specialist,26,High,Low,Yes,111008,139659,Unchanged,53,No,8,10.65
E1888,55,Female,Bachelor,IT,Data Analyst,33,Low,Medium,Yes,116219,112293,Modified,52,No,5,10.39
E1889,39,Female,PhD,Education,Teacher,13,High,Medium,Yes,62735,69953,Modified,52,No,9,2.12
E1890,38,Female,Bachelor,Education,Administrator,13,Low,Medium,Yes,86289,93755,Modified,53,Yes,7,-1.75
E1891,56,Other,High School,Marketing,Content Creator,31,High,Medium,Yes,59164,60626,Modified,54,Yes,8,-15.15
E1892,37,Female,Master,IT,Software Engineer,12,High,High,No,78599,90844,Modified,38,No,3,25.36
E1893,23,Other,Bachelor,Marketing,Digital Marketer,0,High,Medium,No,33577,44096,Modified,53,No,8,-14.49
E1894,45,Other,Master,Manufacturing,Supervisor,20,High,High,No,86680,72785,Modified,53,Yes,9,-7.04
E1895,40,Other,Master,Marketing,Digital Marketer,18,Low,Medium,Yes,102489,109507,Modified,40,Yes,6,19.37
E1896,26,Female,Master,IT,Data Analyst,4,High,High,Yes,41094,43095,Modified,45,No,9,30.53
E1897,32,Other,Master,Education,Administrator,6,Medium,High,Yes,89021,101668,Unchanged,52,No,5,-2.36
E1898,39,Female,Master,Retail,Store Manager,16,High,Medium,Yes,64555,75241,Modified,50,Yes,4,-3.51
E1899,51,Female,High School,Manufacturing,Supervisor,28,Medium,Low,Yes,42318,38408,Unchanged,51,No,4,25.01
E1900,56,Other,High School,Finance,Investment Analyst,33,Medium,Low,No,109968,118009,Unchanged,54,No,9,32.38
E1901,24,Female,High School,Manufacturing,Machine Operator,0,Medium,High,Yes,55727,57394,Unchanged,40,No,6,-8.48
E1902,57,Male,Bachelor,Manufacturing,Supervisor,31,Medium,Low,No,33881,32960,Unchanged,52,No,5,-0.57
E1903,23,Male,High School,Retail,Store Manager,0,Low,Low,Yes,89402,85711,Unchanged,49,No,5,35.75
E1904,32,Other,Bachelor,Retail,Store Manager,7,High,High,No,34507,38929,Replaced,45,Yes,5,-8.77
E1905,49,Male,Bachelor,Finance,Auditor,27,Low,Low,Yes,55530,54108,Unchanged,36,Yes,6,4.46
E1906,23,Other,High School,Manufacturing,Supervisor,0,Medium,Medium,Yes,82044,86728,Modified,45,Yes,8,9.12
E1907,51,Male,Master,IT,Software Engineer,28,Low,Medium,Yes,52525,50627,Modified,51,No,8,23.3
E1908,40,Other,High School,IT,Software Engineer,18,Medium,Medium,No,85715,96176,Modified,48,Yes,5,6.89
E1909,57,Female,PhD,Marketing,Content Creator,32,Low,Medium,Yes,35539,37454,Modified,46,Yes,7,15.53
E1910,51,Female,Master,Education,Administrator,26,Low,Low,No,114766,109768,Unchanged,39,Yes,8,32.2
E1911,26,Male,Bachelor,Healthcare,Nurse,2,High,Low,Yes,110730,134356,Unchanged,43,Yes,9,-9.5
E1912,53,Male,High School,Manufacturing,Machine Operator,29,Medium,High,No,107582,113537,Unchanged,53,Yes,3,33.44
E1913,49,Female,PhD,Retail,Sales Associate,27,Medium,Low,Yes,92866,92349,Unchanged,49,Yes,4,-16.86
E1914,44,Female,High School,IT,Data Analyst,20,High,Low,No,111981,135008,Unchanged,54,No,4,1.42
E1915,50,Male,Master,Healthcare,Nurse,27,Low,Low,No,119976,118542,Unchanged,54,No,7,32.5
E1916,53,Female,PhD,Marketing,Digital Marketer,30,High,Low,Yes,86878,116176,Unchanged,38,Yes,6,-16.97
E1917,24,Other,Master,Retail,Store Manager,0,Low,Medium,No,52580,54418,Modified,35,Yes,8,-11.04
E1918,28,Male,Master,Manufacturing,Supervisor,4,Medium,High,Yes,37851,37164,Unchanged,47,Yes,4,-19.85
E1919,33,Male,Master,Healthcare,Doctor,7,Low,Low,Yes,92805,96941,Unchanged,46,No,5,11.79
E1920,59,Other,Master,Finance,Auditor,35,High,Medium,Yes,69423,94039,Modified,36,No,9,22.74
E1921,58,Male,Bachelor,Healthcare,Nurse,36,High,Low,Yes,66725,69647,Unchanged,52,Yes,7,-9.99
E1922,50,Male,Bachelor,Healthcare,Doctor,28,High,Low,No,82433,72482,Unchanged,38,Yes,3,15.73
E1923,44,Female,High School,Education,Professor,18,Medium,Medium,No,48782,47585,Modified,49,Yes,7,-3.68
E1924,36,Other,PhD,Retail,Store Manager,13,High,High,No,50977,42284,Modified,40,Yes,4,0.08
E1925,48,Female,Master,Healthcare,Technician,26,Low,Low,Yes,96836,105235,Unchanged,36,No,8,2.1
E1926,36,Female,High School,IT,Data Analyst,11,High,Medium,Yes,110291,124484,Modified,47,Yes,5,24.6
E1927,56,Other,Master,Marketing,Digital Marketer,30,High,High,No,92670,95354,Modified,38,No,7,17.08
E1928,24,Other,High School,Manufacturing,Supervisor,1,Low,High,No,104258,106088,Unchanged,47,No,9,18.8
E1929,33,Female,Bachelor,Marketing,Content Creator,7,High,Low,Yes,76221,76174,Unchanged,53,Yes,6,8.23
E1930,29,Female,Bachelor,Healthcare,Doctor,3,Medium,Low,No,109538,131095,Unchanged,54,No,8,-3.65
E1931,52,Female,Master,Healthcare,Technician,28,Low,High,No,77310,78197,Unchanged,44,No,4,18.04
E1932,54,Other,Master,Manufacturing,Quality Inspector,30,High,Low,Yes,88249,116174,Unchanged,46,Yes,3,37.18
E1933,34,Male,PhD,Healthcare,Nurse,9,Medium,Low,No,34920,36967,Unchanged,39,Yes,6,25.23
E1934,42,Male,PhD,IT,DevOps Engineer,17,Medium,Medium,No,36450,39871,Modified,45,No,8,-17.91
E1935,27,Female,Bachelor,Manufacturing,Machine Operator,5,Low,Low,Yes,39664,43048,Unchanged,35,Yes,8,10.5
E1936,55,Male,High School,Healthcare,Technician,31,High,High,No,36402,49848,Modified,54,Yes,7,36.41
E1937,23,Female,Master,Education,Teacher,0,High,High,No,115470,138147,Modified,40,No,9,1.87
E1938,49,Male,Bachelor,Marketing,Content Creator,27,Low,High,Yes,107853,114941,Unchanged,51,Yes,4,-18.79
E1939,43,Male,High School,Marketing,Content Creator,21,High,High,Yes,49727,57966,Replaced,52,Yes,5,2.07
E1940,53,Male,Master,Finance,Accountant,27,High,Medium,Yes,103678,94116,Modified,51,No,6,19.76
E1941,44,Other,PhD,Marketing,Content Creator,19,Medium,Medium,Yes,41202,46498,Modified,48,No,9,-0.25
E1942,38,Female,Master,Education,Administrator,12,Medium,High,No,110946,116021,Unchanged,49,Yes,3,-14.84
E1943,45,Female,Bachelor,Marketing,SEO Specialist,20,High,High,Yes,98617,112128,Modified,45,No,8,15.59
E1944,37,Female,Master,IT,Software Engineer,11,Low,Medium,Yes,101880,97256,Modified,43,No,6,23.43
E1945,47,Other,Master,Education,Professor,23,Medium,Low,Yes,66509,78192,Unchanged,46,Yes,9,21.14
E1946,25,Female,High School,Finance,Investment Analyst,0,Low,High,No,30903,29952,Unchanged,38,Yes,7,-4.09
E1947,32,Other,PhD,Healthcare,Nurse,6,High,Medium,Yes,117063,159754,Modified,47,Yes,7,-6.37
E1948,51,Female,PhD,Education,Administrator,29,High,Medium,Yes,79581,64050,Modified,50,No,8,6.25
E1949,33,Male,Master,Healthcare,Nurse,8,Medium,Medium,Yes,80513,88430,Modified,47,Yes,5,-17.36
E1950,38,Male,Master,Education,Professor,12,High,High,No,55511,75444,Modified,52,No,4,-2.84
E1951,47,Male,Master,Education,Administrator,22,Low,Low,No,92151,91291,Unchanged,42,Yes,5,-2.2
E1952,59,Male,PhD,Education,Professor,33,Medium,Medium,Yes,114590,116671,Modified,35,Yes,9,-2.1
E1953,50,Female,PhD,Finance,Investment Analyst,26,Medium,High,Yes,81500,77915,Unchanged,45,No,8,10.61
E1954,39,Male,Bachelor,Marketing,Digital Marketer,15,Low,Medium,Yes,33333,32821,Modified,53,No,6,32.46
E1955,48,Other,Bachelor,Manufacturing,Supervisor,22,Medium,Low,No,112172,111634,Unchanged,48,Yes,8,37.77
E1956,59,Male,High School,Retail,Cashier,37,Low,Medium,Yes,42270,46389,Modified,41,No,9,14.78
E1957,51,Female,High School,Retail,Sales Associate,25,High,Low,Yes,47408,48337,Unchanged,42,Yes,7,29.75
E1958,51,Other,Master,Education,Teacher,27,Medium,Low,Yes,72864,77509,Unchanged,49,No,6,0.29
E1959,48,Female,Master,Education,Professor,22,Medium,Low,Yes,45797,53328,Unchanged,47,Yes,4,11.97
E1960,37,Male,Bachelor,Finance,Investment Analyst,12,High,Low,No,102134,88678,Unchanged,47,Yes,7,-11.67
E1961,56,Other,Bachelor,Education,Professor,31,Medium,Low,No,44306,50050,Unchanged,52,Yes,5,-15.85
E1962,41,Other,Master,IT,Software Engineer,15,Low,Medium,Yes,119447,117457,Modified,54,Yes,4,-16.8
E1963,36,Female,Bachelor,Retail,Sales Associate,11,Medium,Low,Yes,60932,63523,Unchanged,52,Yes,9,-6.56
E1964,34,Male,Bachelor,Retail,Cashier,12,High,Low,Yes,111032,97608,Unchanged,35,No,4,19.86
E1965,25,Female,PhD,Healthcare,Nurse,0,High,High,No,51695,50114,Replaced,51,No,6,-2.26
E1966,42,Male,PhD,Education,Administrator,16,High,High,No,80281,71091,Modified,37,No,3,30.3
E1967,36,Other,PhD,Marketing,SEO Specialist,10,Medium,Medium,Yes,62602,74128,Modified,52,No,9,16.17
E1968,58,Male,PhD,Manufacturing,Quality Inspector,36,Low,Medium,No,92497,96691,Modified,51,Yes,8,-11.1
E1969,35,Other,High School,Finance,Investment Analyst,11,Low,Medium,Yes,69023,74750,Modified,51,No,6,23.79
E1970,47,Female,High School,Education,Administrator,24,Medium,Medium,Yes,74858,80629,Modified,50,No,4,24.58
E1971,31,Male,PhD,Finance,Auditor,6,Low,Medium,Yes,68805,72785,Modified,53,No,3,28.05
E1972,48,Other,Bachelor,Education,Teacher,24,High,Low,Yes,45115,40014,Unchanged,39,No,3,-9.36
E1973,25,Female,Master,Retail,Cashier,1,Medium,High,Yes,73098,83315,Unchanged,49,No,5,-12.0
E1974,52,Female,PhD,Finance,Accountant,29,Low,High,Yes,81843,87061,Unchanged,49,Yes,5,2.31
E1975,59,Female,Master,IT,Software Engineer,37,Low,Medium,Yes,68349,74992,Modified,42,No,4,0.97
E1976,37,Male,PhD,Finance,Auditor,14,Low,Medium,Yes,44633,45308,Modified,54,No,3,-11.89
E1977,35,Male,High School,Retail,Cashier,11,High,Low,No,107084,131157,Unchanged,36,Yes,4,32.11
E1978,38,Other,High School,Education,Teacher,15,Medium,Low,No,30594,34186,Unchanged,38,No,3,0.99
E1979,57,Male,Master,Manufacturing,Quality Inspector,34,Medium,Medium,No,63682,69042,Modified,47,No,7,-1.3
E1980,43,Male,Bachelor,Healthcare,Nurse,18,Medium,Low,No,84486,95392,Unchanged,54,No,7,21.28
E1981,29,Other,High School,Retail,Sales Associate,6,Low,High,No,108533,103974,Unchanged,39,Yes,9,30.85
E1982,30,Female,Bachelor,Marketing,Content Creator,8,Medium,Medium,No,119043,117743,Modified,40,Yes,8,27.49
E1983,22,Female,PhD,Healthcare,Technician,0,Medium,Medium,Yes,56732,56256,Modified,45,No,5,35.53
E1984,33,Other,Master,Healthcare,Technician,7,Medium,Medium,No,106034,117827,Modified,48,Yes,5,-4.39
E1985,27,Female,Bachelor,Manufacturing,Quality Inspector,4,Medium,Medium,Yes,51159,47581,Modified,38,Yes,7,20.42
E1986,58,Female,PhD,Healthcare,Doctor,33,Medium,Low,No,86955,94625,Unchanged,52,Yes,3,38.77
